frame_id,track_id,x,y,w,h,confidence,global_id,similarity,label
985,1,149,165,192,294,0.8001,1,0.8470,Khiem
986,1,150,165,191,292,0.8017,1,0.8470,Khiem
987,1,150,165,191,292,0.8016,1,0.8470,Khiem
988,1,152,165,191,291,0.8016,1,0.8470,Khiem
989,1,152,165,191,291,0.8016,1,0.8470,Khiem
990,1,153,165,192,290,0.8012,1,0.8470,Khiem
991,1,153,164,192,290,0.8025,1,0.8470,Khiem
992,1,153,165,192,289,0.8012,1,0.8470,Khiem
993,1,152,165,193,290,0.8005,1,0.8470,Khiem
994,1,153,165,195,291,0.8017,1,0.8470,Khiem
995,1,152,165,195,291,0.8009,1,0.8470,Khiem
996,1,152,164,197,292,0.8016,1,0.8470,Khiem
997,1,153,164,198,293,0.8041,1,0.8470,Khiem
998,1,152,164,199,294,0.8015,1,0.8470,Khiem
999,1,151,165,199,294,0.8020,1,0.8470,Khiem
1000,1,150,165,199,293,0.8017,1,0.8470,Khiem
1001,1,150,165,198,292,0.8028,1,0.8470,Khiem
1002,1,150,165,197,290,0.8029,1,0.8470,Khiem
1003,1,150,165,197,289,0.8025,1,0.8470,Khiem
1004,1,151,165,196,288,0.8029,1,0.8470,Khiem
1005,1,151,165,197,289,0.8024,1,0.8470,Khiem
1006,1,151,165,197,289,0.8024,1,0.8470,Khiem
1007,1,150,165,197,289,0.8020,1,0.8470,Khiem
1008,1,150,165,197,288,0.8029,1,0.8470,Khiem
1009,1,150,165,197,289,0.8020,1,0.8470,Khiem
1010,1,150,165,197,289,0.8020,1,0.8470,Khiem
1011,1,149,165,198,290,0.8024,1,0.8470,Khiem
1012,1,149,165,198,290,0.8019,1,0.8470,Khiem
1013,1,149,165,198,291,0.7997,1,0.8470,Khiem
1014,1,149,165,198,291,0.8005,1,0.8470,Khiem
1015,1,150,165,198,290,0.8020,1,0.8470,Khiem
1016,1,149,165,198,291,0.8024,1,0.8470,Khiem
1017,1,149,165,198,290,0.8024,1,0.8470,Khiem
1018,1,149,165,199,291,0.8013,1,0.8470,Khiem
1019,1,149,165,198,291,0.8019,1,0.8470,Khiem
1020,1,149,165,198,290,0.8023,1,0.8470,Khiem
1021,1,150,165,198,290,0.8028,1,0.8470,Khiem
1022,1,149,165,199,291,0.8033,1,0.8470,Khiem
1023,1,148,165,198,291,0.8029,1,0.8470,Khiem
1024,1,148,165,199,292,0.8033,1,0.8470,Khiem
1025,1,148,165,199,292,0.8041,1,0.8470,Khiem
1026,1,148,165,199,292,0.8037,1,0.8470,Khiem
1027,1,148,165,199,292,0.8037,1,0.8470,Khiem
1028,1,149,165,199,292,0.8041,1,0.8470,Khiem
1029,1,148,165,199,294,0.8040,1,0.8470,Khiem
1030,1,148,165,199,294,0.8045,1,0.8470,Khiem
1031,1,148,165,199,294,0.8032,1,0.8470,Khiem
1032,1,148,165,198,293,0.8041,1,0.8470,Khiem
1033,1,148,165,198,293,0.8036,1,0.8470,Khiem
1034,1,148,165,198,293,0.8028,1,0.8470,Khiem
1035,1,149,165,198,294,0.8036,1,0.8470,Khiem
1036,1,148,165,198,294,0.8036,1,0.8470,Khiem
1037,1,148,165,198,294,0.8033,1,0.8470,Khiem
1038,1,148,165,198,294,0.8032,1,0.8470,Khiem
1039,1,149,165,197,294,0.8036,1,0.8470,Khiem
1040,1,149,165,197,293,0.8036,1,0.8470,Khiem
1041,1,149,165,197,294,0.8036,1,0.8470,Khiem
1042,1,149,165,198,295,0.8040,1,0.8470,Khiem
1043,1,149,165,198,295,0.8040,1,0.8470,Khiem
1044,1,150,165,198,294,0.8044,1,0.8470,Khiem
1045,1,150,164,199,296,0.8065,1,0.8470,Khiem
1046,1,151,164,200,296,0.8066,1,0.8470,Khiem
1047,1,151,164,200,296,0.8044,1,0.8470,Khiem
1048,1,151,164,201,295,0.8012,1,0.8470,Khiem
1049,1,151,164,201,295,0.8003,1,0.8470,Khiem
1050,1,150,164,201,295,0.8003,1,0.8470,Khiem
1051,1,150,164,201,295,0.7999,1,0.8470,Khiem
1052,1,148,165,201,295,0.7968,1,0.8470,Khiem
1053,1,147,165,202,297,0.7975,1,0.8470,Khiem
1054,1,146,165,202,298,0.7974,1,0.8470,Khiem
1055,1,146,165,202,298,0.7980,1,0.8470,Khiem
1056,1,147,165,201,298,0.7979,1,0.8470,Khiem
1057,1,148,164,201,298,0.7988,1,0.8470,Khiem
1058,1,149,164,200,296,0.7977,1,0.8470,Khiem
1059,1,150,164,199,294,0.7982,1,0.8470,Khiem
1060,1,150,164,199,294,0.7959,1,0.8470,Khiem
1061,1,149,164,200,295,0.7966,1,0.8470,Khiem
1062,1,149,164,200,296,0.7966,1,0.8470,Khiem
1063,1,149,164,201,296,0.7970,1,0.8470,Khiem
1064,1,150,164,200,294,0.7963,1,0.8470,Khiem
1065,1,149,164,200,294,0.7959,1,0.8470,Khiem
1066,1,149,164,199,293,0.7952,1,0.8470,Khiem
1067,1,149,164,200,293,0.7950,1,0.8470,Khiem
1068,1,149,164,199,293,0.7960,1,0.8470,Khiem
1069,1,149,164,199,292,0.7956,1,0.8470,Khiem
1070,1,149,164,199,292,0.7961,1,0.8470,Khiem
1071,1,149,164,199,291,0.7952,1,0.8470,Khiem
1072,1,150,164,198,290,0.7966,1,0.8470,Khiem
1073,1,149,164,199,291,0.7953,1,0.8470,Khiem
1074,1,149,164,198,290,0.7954,1,0.8470,Khiem
1075,1,149,165,197,290,0.7951,1,0.8470,Khiem
1076,1,149,165,196,288,0.7941,1,0.8470,Khiem
1077,1,149,164,196,288,0.7953,1,0.8470,Khiem
1078,1,150,165,198,290,0.7962,1,0.8470,Khiem
1079,1,151,164,198,290,0.7980,1,0.8470,Khiem
1080,1,151,164,199,291,0.7978,1,0.8470,Khiem
1081,1,151,164,199,290,0.7980,1,0.8470,Khiem
1082,1,151,165,199,289,0.8003,1,0.8470,Khiem
1083,1,151,164,200,290,0.7992,1,0.8470,Khiem
1084,1,151,164,199,290,0.7988,1,0.8470,Khiem
1085,1,151,164,199,288,0.7988,1,0.8470,Khiem
1086,1,151,164,199,288,0.7989,1,0.8470,Khiem
1087,1,151,164,199,288,0.7978,1,0.8470,Khiem
1088,1,150,164,199,288,0.7962,1,0.8470,Khiem
1089,1,148,165,198,288,0.7947,1,0.8470,Khiem
1090,1,147,165,199,289,0.7975,1,0.8470,Khiem
1091,1,146,165,198,290,0.7969,1,0.8470,Khiem
1092,1,145,165,199,292,0.7984,1,0.8470,Khiem
1093,1,145,165,198,294,0.8003,1,0.8470,Khiem
1093,5,-56,162,136,328,0.6549,-1,0.0000,Unknown
1094,1,145,165,198,295,0.7996,1,0.8470,Khiem
1094,5,-50,162,131,316,0.6776,-1,0.0000,Unknown
1095,1,145,165,199,299,0.7978,1,0.8470,Khiem
1095,5,-43,162,132,319,0.7118,-1,0.0000,Unknown
1096,1,144,165,201,303,0.7934,1,0.8470,Khiem
1096,5,-37,160,130,316,0.7223,-1,0.0000,Unknown
1097,1,144,165,201,306,0.7961,1,0.8470,Khiem
1097,5,-27,159,131,317,0.7514,-1,0.0000,Unknown
1098,1,145,165,201,307,0.7965,1,0.8470,Khiem
1098,5,-27,157,130,318,0.7391,-1,0.0000,Unknown
1099,1,146,165,199,306,0.7938,1,0.8470,Khiem
1099,5,-30,156,125,303,0.7191,-1,0.0000,Unknown
1100,1,145,165,198,306,0.7870,1,0.8470,Khiem
1100,5,-26,154,130,316,0.7387,-1,0.0000,Unknown
1101,1,148,165,194,299,0.7902,1,0.8470,Khiem
1101,5,-27,153,135,324,0.7376,-1,0.0000,Unknown
1102,1,148,165,193,299,0.7948,1,0.8470,Khiem
1102,5,-27,151,140,332,0.7489,-1,0.0000,Unknown
1103,1,147,165,193,301,0.7927,1,0.8470,Khiem
1103,5,-27,150,145,344,0.7806,-1,0.0000,Unknown
1104,1,149,165,193,300,0.7954,1,0.8470,Khiem
1104,5,-29,150,147,347,0.7792,-1,0.0000,Unknown
1105,1,150,165,194,302,0.7939,1,0.8470,Khiem
1105,5,-29,149,149,354,0.7878,-1,0.0000,Unknown
1106,1,150,165,194,302,0.7908,1,0.8470,Khiem
1106,5,-28,147,151,358,0.7891,-1,0.0000,Unknown
1107,1,150,165,193,301,0.7848,1,0.8470,Khiem
1107,5,-25,147,150,355,0.7787,-1,0.0000,Unknown
1108,1,149,165,192,299,0.7916,1,0.8470,Khiem
1108,5,-27,146,150,354,0.7814,-1,0.0000,Unknown
1109,1,149,165,192,299,0.7871,1,0.8470,Khiem
1109,5,-27,145,149,350,0.7727,-1,0.0000,Unknown
1110,1,150,165,192,300,0.7891,1,0.8470,Khiem
1110,5,-28,144,149,348,0.7650,-1,0.0000,Unknown
1111,1,150,165,192,300,0.7914,1,0.8470,Khiem
1111,5,-29,144,150,347,0.7650,-1,0.0000,Unknown
1112,1,149,165,193,301,0.7922,1,0.8470,Khiem
1112,5,-27,144,150,349,0.7598,-1,0.0000,Unknown
1113,1,148,165,193,302,0.7912,1,0.8470,Khiem
1113,5,-23,144,149,348,0.7593,-1,0.0000,Unknown
1114,1,147,165,193,304,0.7906,1,0.8470,Khiem
1114,5,-17,144,147,345,0.7735,-1,0.0000,Unknown
1115,1,146,165,193,304,0.7797,1,0.8470,Khiem
1115,5,-13,144,147,343,0.7858,-1,0.0000,Unknown
1116,1,143,165,193,307,0.7678,1,0.8470,Khiem
1116,5,-8,144,147,346,0.7934,-1,0.0000,Unknown
1117,1,141,165,193,309,0.7577,1,0.8470,Khiem
1117,5,-3,145,145,341,0.7863,-1,0.0000,Unknown
1118,1,142,165,192,309,0.7670,1,0.8470,Khiem
1118,5,0,145,142,332,0.7759,1,0.7470,Unknown
1119,1,144,165,191,307,0.7694,1,0.8470,Khiem
1119,5,2,145,141,328,0.7852,1,0.7470,Unknown
1120,1,142,165,191,308,0.7656,1,0.8470,Khiem
1120,5,0,144,144,335,0.7831,1,0.7470,Unknown
1121,1,141,165,190,308,0.7659,1,0.8470,Khiem
1121,5,0,143,144,337,0.7821,1,0.7470,Unknown
1122,1,140,165,189,307,0.7539,1,0.8470,Khiem
1122,5,0,143,143,334,0.7864,1,0.7470,Unknown
1123,1,138,165,189,308,0.7510,1,0.8470,Khiem
1123,5,0,142,146,340,0.7812,1,0.7470,Unknown
1124,1,137,165,189,309,0.7516,1,0.8470,Khiem
1124,5,0,142,146,340,0.7797,1,0.7470,Unknown
1125,1,126,165,193,312,0.7637,1,0.8470,Khiem
1125,5,1,142,146,339,0.7792,1,0.7470,Unknown
1126,1,119,165,196,314,0.7742,1,0.8470,Khiem
1126,5,5,142,145,333,0.7887,1,0.7470,Unknown
1127,1,123,165,195,311,0.7608,1,0.8470,Khiem
1127,5,7,141,145,332,0.7862,1,0.7470,Unknown
1128,1,128,165,193,307,0.7594,1,0.8470,Khiem
1128,5,9,142,146,331,0.7902,1,0.7470,Unknown
1129,1,137,165,189,299,0.7566,1,0.8470,Khiem
1129,5,11,142,144,326,0.7754,1,0.7470,Unknown
1130,1,138,166,188,298,0.7650,1,0.8470,Khiem
1130,5,9,142,145,333,0.7735,1,0.7470,Unknown
1131,1,142,166,185,294,0.7648,1,0.8470,Khiem
1131,5,10,141,143,330,0.7683,1,0.7470,Unknown
1132,1,144,165,185,293,0.7697,1,0.8470,Khiem
1132,5,13,142,142,332,0.7735,1,0.7470,Unknown
1133,1,144,164,184,293,0.7762,1,0.8470,Khiem
1133,5,16,143,139,327,0.7699,1,0.7470,Unknown
1134,1,146,164,182,288,0.7793,1,0.8470,Khiem
1134,5,25,143,131,309,0.7763,1,0.7470,Unknown
1135,1,147,163,183,289,0.7854,1,0.8470,Khiem
1135,5,27,143,132,313,0.7847,1,0.7470,Unknown
1136,1,147,163,184,290,0.7860,1,0.8470,Khiem
1136,5,32,143,131,313,0.7960,1,0.7470,Unknown
1137,1,148,163,185,290,0.7851,1,0.8470,Khiem
1137,5,34,143,132,317,0.7962,1,0.7470,Unknown
1138,1,149,164,185,289,0.7885,1,0.8470,Khiem
1138,5,36,142,131,314,0.7974,1,0.7470,Unknown
1139,1,148,164,184,288,0.7947,1,0.8470,Khiem
1139,5,37,141,130,313,0.8067,1,0.7470,Unknown
1140,1,149,164,183,286,0.7933,1,0.8470,Khiem
1140,5,39,141,128,309,0.8023,1,0.7470,Unknown
1141,1,151,164,185,287,0.7929,1,0.8470,Khiem
1141,5,39,140,128,308,0.8047,1,0.7470,Unknown
1142,1,149,164,186,288,0.7958,1,0.8470,Khiem
1142,5,39,140,129,308,0.8117,1,0.7470,Unknown
1143,1,148,164,188,291,0.7954,1,0.8470,Khiem
1143,5,37,139,131,313,0.8133,1,0.7470,Unknown
1144,1,146,164,188,293,0.7988,1,0.8470,Khiem
1144,5,37,139,131,313,0.8156,1,0.7470,Unknown
1145,1,146,163,188,293,0.8011,1,0.8470,Khiem
1145,5,36,139,131,312,0.8166,1,0.7470,Unknown
1146,1,147,163,188,293,0.7988,1,0.8470,Khiem
1146,5,35,139,132,312,0.8147,1,0.7470,Unknown
1147,1,147,163,187,293,0.7998,1,0.8470,Khiem
1147,5,35,140,133,313,0.8215,1,0.7470,Unknown
1148,1,147,163,186,293,0.7970,1,0.8470,Khiem
1148,5,36,139,134,313,0.8220,1,0.7470,Unknown
1149,1,146,163,188,297,0.8038,1,0.8470,Khiem
1149,5,33,139,137,319,0.8173,1,0.7470,Unknown
1150,1,146,163,189,299,0.8034,1,0.8470,Khiem
1150,5,31,140,139,324,0.8154,1,0.7470,Unknown
1151,1,147,163,187,296,0.8004,1,0.8470,Khiem
1151,5,30,139,138,319,0.8154,1,0.7470,Unknown
1152,1,149,163,187,297,0.7943,1,0.8470,Khiem
1152,5,28,140,140,324,0.8142,1,0.7470,Unknown
1153,1,150,163,185,294,0.7962,1,0.8470,Khiem
1153,5,29,140,139,321,0.8032,1,0.7470,Unknown
1154,1,150,163,184,292,0.7930,1,0.8470,Khiem
1154,5,30,140,141,322,0.7988,1,0.7470,Unknown
1155,1,151,163,183,290,0.7942,1,0.8470,Khiem
1155,5,32,139,142,320,0.7829,1,0.7470,Unknown
1156,1,152,163,183,290,0.7913,1,0.8470,Khiem
1156,5,34,139,144,323,0.7871,1,0.7470,Unknown
1157,1,153,163,183,289,0.7886,1,0.8470,Khiem
1157,5,34,138,142,318,0.7981,1,0.7470,Unknown
1158,1,154,163,183,288,0.7923,1,0.8470,Khiem
1158,5,35,138,142,316,0.8025,1,0.7470,Unknown
1159,1,154,164,183,287,0.7894,1,0.8470,Khiem
1159,5,35,138,141,313,0.8074,1,0.7470,Unknown
1160,1,153,163,185,290,0.7922,1,0.8470,Khiem
1160,5,37,138,144,318,0.8279,1,0.7470,Unknown
1161,1,154,164,183,285,0.7928,1,0.8470,Khiem
1161,5,39,139,144,313,0.8369,1,0.7470,Unknown
1162,1,154,164,181,282,0.7951,1,0.8470,Khiem
1162,5,40,139,144,310,0.8446,1,0.7470,Unknown
1163,1,152,164,182,284,0.7999,1,0.8470,Khiem
1163,5,39,139,148,317,0.8421,1,0.7470,Unknown
1164,1,152,164,182,283,0.8069,1,0.8470,Khiem
1164,5,38,140,149,316,0.8425,1,0.7470,Unknown
1165,1,151,164,182,283,0.8050,1,0.8470,Khiem
1165,5,38,140,152,320,0.8416,1,0.7470,Unknown
1166,1,149,164,182,284,0.8069,1,0.8470,Khiem
1166,5,34,141,153,322,0.8228,1,0.7470,Unknown
1167,1,148,164,183,288,0.8112,1,0.8470,Khiem
1167,5,32,141,158,335,0.8304,1,0.7470,Unknown
1168,1,146,164,186,293,0.8116,1,0.8470,Khiem
1168,5,30,142,159,341,0.8183,1,0.7470,Unknown
1169,1,144,164,189,301,0.8093,1,0.8470,Khiem
1169,5,31,142,161,348,0.8167,1,0.7470,Unknown
1170,1,142,164,191,307,0.8081,1,0.8470,Khiem
1170,5,30,142,163,353,0.8217,1,0.7470,Unknown
1171,1,143,164,191,309,0.8152,1,0.8470,Khiem
1171,5,30,143,161,353,0.8312,1,0.7470,Unknown
1172,1,144,164,190,309,0.8063,1,0.8470,Khiem
1172,5,31,144,159,351,0.8293,1,0.7470,Unknown
1173,1,147,165,187,306,0.8105,1,0.8470,Khiem
1173,5,36,144,160,353,0.8244,1,0.7470,Unknown
1174,1,147,165,188,309,0.8061,1,0.8470,Khiem
1174,5,39,145,159,350,0.8100,1,0.7470,Unknown
1175,1,147,165,188,310,0.8004,1,0.8470,Khiem
1175,5,45,147,161,350,0.7963,1,0.7470,Unknown
1176,1,149,165,186,309,0.8015,1,0.8470,Khiem
1176,5,48,148,164,350,0.8106,1,0.7470,Unknown
1177,1,149,164,185,307,0.7938,1,0.8470,Khiem
1177,5,47,145,167,353,0.8048,1,0.7470,Unknown
1178,1,149,164,186,309,0.7923,1,0.8470,Khiem
1178,5,38,122,177,375,0.8105,1,0.7470,Unknown
1179,1,150,165,185,309,0.7829,1,0.8470,Khiem
1179,5,37,128,173,367,0.7587,1,0.7470,Unknown
1180,1,151,165,183,305,0.7822,1,0.8470,Khiem
1180,5,29,109,180,383,0.7629,1,0.7470,Unknown
1181,1,152,165,181,302,0.7746,1,0.8470,Khiem
1181,5,24,89,189,405,0.7789,1,0.7470,Unknown
1182,1,152,165,181,302,0.7640,1,0.8470,Khiem
1182,5,21,83,192,412,0.7670,1,0.7470,Unknown
1183,1,153,165,181,301,0.7584,1,0.8470,Khiem
1183,5,19,80,194,413,0.7769,1,0.7470,Unknown
1184,1,154,165,181,299,0.7711,1,0.8470,Khiem
1184,5,18,77,198,420,0.7902,1,0.7470,Unknown
1185,1,154,165,181,299,0.7706,1,0.8470,Khiem
1185,5,19,81,196,413,0.7917,1,0.7470,Unknown
1186,1,155,165,181,297,0.7740,1,0.8470,Khiem
1186,5,18,87,194,404,0.7840,1,0.7470,Unknown
1187,1,157,165,181,294,0.7824,1,0.8470,Khiem
1187,5,18,91,193,398,0.7873,1,0.7470,Unknown
1188,1,156,165,182,295,0.7805,1,0.8470,Khiem
1188,5,15,92,197,402,0.7899,1,0.7470,Unknown
1189,1,157,164,182,293,0.7741,1,0.8470,Khiem
1189,5,13,94,198,402,0.7946,1,0.7470,Unknown
1190,1,157,164,182,291,0.7649,1,0.8470,Khiem
1190,5,11,93,200,404,0.7947,1,0.7470,Unknown
1191,1,157,164,183,291,0.7618,1,0.8470,Khiem
1191,5,9,93,202,405,0.7907,1,0.7470,Unknown
1192,1,156,164,184,291,0.7437,1,0.8470,Khiem
1192,5,7,90,206,411,0.7868,1,0.7470,Unknown
1193,1,156,164,184,291,0.7354,1,0.8470,Khiem
1193,5,6,87,209,415,0.7839,1,0.7470,Unknown
1194,1,155,164,185,292,0.7511,1,0.8470,Khiem
1194,5,4,84,213,420,0.7894,1,0.7470,Unknown
1195,1,155,164,186,291,0.7539,1,0.8470,Khiem
1195,5,3,82,213,420,0.7783,1,0.7470,Unknown
1196,1,155,164,186,291,0.7311,1,0.8470,Khiem
1196,5,1,77,217,425,0.7708,1,0.7470,Unknown
1197,1,155,163,187,291,0.6757,1,0.8470,Khiem
1197,5,1,76,218,425,0.7606,1,0.7470,Unknown
1198,1,154,163,187,292,0.6769,1,0.8470,Khiem
1198,5,0,73,220,427,0.7508,1,0.7470,Unknown
1199,1,153,164,188,293,0.6931,1,0.8470,Khiem
1199,5,0,72,222,430,0.7620,1,0.7470,Unknown
1200,1,153,163,188,294,0.6692,1,0.8470,Khiem
1200,5,-1,69,224,435,0.7616,1,0.7470,Unknown
1201,1,154,164,188,293,0.6909,1,0.8470,Khiem
1201,5,-2,65,226,437,0.7665,1,0.7470,Unknown
1202,1,154,163,188,293,0.7049,1,0.8470,Khiem
1202,5,-2,65,226,438,0.7527,1,0.7470,Unknown
1203,1,153,164,189,294,0.7304,1,0.8470,Khiem
1203,5,0,68,223,433,0.7106,1,0.7470,Unknown
1204,1,152,164,189,295,0.7034,1,0.8470,Khiem
1204,5,0,67,224,436,0.7471,1,0.7470,Unknown
1205,1,151,163,190,296,0.7036,1,0.8470,Khiem
1205,5,1,67,223,434,0.7377,1,0.7470,Unknown
1206,1,150,163,189,296,0.6864,1,0.8470,Khiem
1206,5,1,87,215,417,0.7497,1,0.7470,Unknown
1207,1,150,163,189,297,0.7449,1,0.8470,Khiem
1207,5,0,85,216,420,0.7317,1,0.7470,Unknown
1208,1,150,164,189,298,0.7773,1,0.8470,Khiem
1208,5,-3,62,232,455,0.7724,1,0.7470,Unknown
1209,1,150,164,188,296,0.7767,1,0.8470,Khiem
1209,5,-3,54,234,464,0.7708,1,0.7470,Unknown
1210,1,150,164,189,297,0.7838,1,0.8470,Khiem
1210,5,-3,48,233,469,0.7778,1,0.7470,Unknown
1211,1,148,164,191,302,0.7749,1,0.8470,Khiem
1211,5,-4,45,233,475,0.7833,1,0.7470,Unknown
1212,1,147,164,192,306,0.7610,1,0.8470,Khiem
1212,5,-5,47,229,473,0.7730,1,0.7470,Unknown
1213,1,147,164,192,307,0.7689,1,0.8470,Khiem
1213,5,-3,49,224,467,0.7440,1,0.7470,Unknown
1214,1,147,164,191,307,0.7310,1,0.8470,Khiem
1214,5,-4,48,223,471,0.7696,1,0.7470,Unknown
1215,1,149,163,189,305,0.6543,1,0.8470,Khiem
1215,5,-4,48,221,472,0.8091,1,0.7470,Unknown
1216,1,149,163,189,307,0.6326,1,0.8470,Khiem
1216,5,-5,47,218,475,0.8161,1,0.7470,Unknown
1216,6,59,45,246,435,0.6351,1,0.6231,Unknown
1217,1,150,163,189,306,0.6851,1,0.8470,Khiem
1217,5,-4,47,216,477,0.8151,1,0.7470,Unknown
1217,6,54,47,242,428,0.5690,1,0.6231,Unknown
1218,1,149,163,190,310,0.6821,1,0.8470,Khiem
1218,5,-3,47,212,475,0.8290,1,0.7470,Unknown
1218,6,50,49,240,427,0.6678,1,0.6231,Unknown
1219,1,149,163,190,312,0.7110,1,0.8470,Khiem
1219,5,0,47,208,473,0.8101,1,0.7470,Unknown
1220,1,149,164,189,312,0.7242,1,0.8470,Khiem
1220,5,1,46,205,475,0.8090,1,0.7470,Unknown
1221,1,148,164,189,312,0.7564,1,0.8470,Khiem
1221,5,5,46,202,474,0.7948,1,0.7470,Unknown
1222,1,148,164,188,312,0.7563,1,0.8470,Khiem
1222,5,6,45,198,472,0.8082,1,0.7470,Unknown
1223,1,148,164,188,313,0.7707,1,0.8470,Khiem
1223,5,9,45,194,469,0.8036,1,0.7470,Unknown
1224,1,148,164,187,313,0.7726,1,0.8470,Khiem
1224,5,11,44,188,465,0.8161,1,0.7470,Unknown
1225,1,150,164,184,309,0.7452,1,0.8470,Khiem
1225,5,13,45,185,463,0.8169,1,0.7470,Unknown
1226,1,151,164,183,307,0.7493,1,0.8470,Khiem
1226,5,15,45,181,463,0.8186,1,0.7470,Unknown
1227,1,152,163,184,308,0.7013,1,0.8470,Khiem
1227,5,17,46,177,460,0.8212,1,0.7470,Unknown
1228,1,152,163,184,307,0.7551,1,0.8470,Khiem
1228,5,18,45,173,459,0.8320,1,0.7470,Unknown
1229,1,153,164,183,305,0.7507,1,0.8470,Khiem
1229,5,19,45,170,459,0.8316,1,0.7470,Unknown
1230,1,153,163,183,303,0.7686,1,0.8470,Khiem
1230,5,24,45,168,457,0.8155,1,0.7470,Unknown
1231,1,153,164,184,304,0.7901,1,0.8470,Khiem
1231,5,26,43,167,457,0.8140,1,0.7470,Unknown
1232,1,153,164,183,303,0.7948,1,0.8470,Khiem
1232,5,28,43,165,456,0.8208,1,0.7470,Unknown
1233,1,152,164,183,301,0.7936,1,0.8470,Khiem
1233,5,27,42,163,454,0.8221,1,0.7470,Unknown
1234,1,153,164,181,297,0.7951,1,0.8470,Khiem
1234,5,26,41,161,454,0.8188,1,0.7470,Unknown
1235,1,152,164,180,294,0.7923,1,0.8470,Khiem
1235,5,26,40,159,451,0.8052,1,0.7470,Unknown
1236,1,152,164,180,293,0.7841,1,0.8470,Khiem
1236,5,26,41,157,449,0.8098,1,0.7470,Unknown
1237,1,152,163,179,291,0.7767,1,0.8470,Khiem
1237,5,30,43,154,441,0.7883,1,0.7470,Unknown
1238,1,150,163,179,291,0.7821,1,0.8470,Khiem
1238,5,32,41,154,443,0.7919,1,0.7470,Unknown
1239,1,150,164,180,290,0.7924,1,0.8470,Khiem
1239,5,48,108,131,361,0.7755,1,0.7470,Unknown
1240,1,150,163,179,289,0.7832,1,0.8470,Khiem
1240,6,0,44,230,439,0.7931,1,0.6231,Unknown
1241,1,151,163,180,290,0.7838,1,0.8470,Khiem
1241,6,5,47,217,437,0.8002,1,0.6231,Unknown
1242,1,151,163,181,291,0.7819,1,0.8470,Khiem
1242,6,9,45,211,441,0.8010,1,0.6231,Unknown
1243,1,150,164,181,291,0.7859,1,0.8470,Khiem
1243,6,16,58,198,423,0.8075,1,0.6231,Unknown
1244,1,150,164,182,292,0.7876,1,0.8470,Khiem
1244,6,23,78,185,400,0.7974,1,0.6231,Unknown
1245,1,150,164,182,291,0.7941,1,0.8470,Khiem
1245,6,29,97,174,377,0.7961,1,0.6231,Unknown
1246,1,150,163,182,292,0.7927,1,0.8470,Khiem
1246,6,37,131,156,335,0.8136,1,0.6231,Unknown
1247,1,149,163,182,291,0.7914,1,0.8470,Khiem
1247,6,39,142,150,320,0.8135,1,0.6231,Unknown
1248,1,149,163,180,289,0.7939,1,0.8470,Khiem
1248,6,40,147,146,307,0.7949,1,0.6231,Unknown
1249,1,150,163,181,290,0.7918,1,0.8470,Khiem
1249,6,39,147,148,311,0.8099,1,0.6231,Unknown
1250,1,149,164,182,292,0.8041,1,0.8470,Khiem
1250,6,39,148,153,318,0.8300,1,0.6231,Unknown
1251,1,151,164,178,286,0.7997,1,0.8470,Khiem
1251,6,40,148,150,308,0.8357,1,0.6231,Unknown
1252,1,151,164,176,283,0.8030,1,0.8470,Khiem
1252,6,39,149,149,305,0.8339,1,0.6231,Unknown
1253,1,150,164,176,283,0.8064,1,0.8470,Khiem
1253,6,39,149,152,310,0.8425,1,0.6231,Unknown
1254,1,150,164,176,283,0.8054,1,0.8470,Khiem
1254,6,39,150,153,307,0.8378,1,0.6231,Unknown
1255,1,151,164,175,282,0.8063,1,0.8470,Khiem
1255,6,39,151,153,305,0.8382,1,0.6231,Unknown
1256,1,150,164,176,283,0.8073,1,0.8470,Khiem
1256,6,38,152,155,307,0.8344,1,0.6231,Unknown
1257,1,150,164,177,284,0.8073,1,0.8470,Khiem
1257,6,37,153,157,309,0.8392,1,0.6231,Unknown
1258,1,149,164,179,289,0.8129,1,0.8470,Khiem
1258,6,35,153,159,314,0.8343,1,0.6231,Unknown
1259,1,147,164,181,292,0.8120,1,0.8470,Khiem
1259,6,32,156,157,312,0.8242,1,0.6231,Unknown
1260,1,148,163,180,292,0.8129,1,0.8470,Khiem
1260,6,29,158,153,306,0.8229,1,0.6231,Unknown
1261,1,148,162,180,293,0.8124,1,0.8470,Khiem
1261,6,27,161,149,301,0.8309,1,0.6231,Unknown
1262,1,148,161,180,294,0.8176,1,0.8470,Khiem
1262,6,26,164,146,296,0.8497,1,0.6231,Unknown
1263,1,148,161,181,298,0.8234,1,0.8470,Khiem
1263,6,27,167,143,293,0.8449,1,0.6231,Unknown
1264,1,150,160,179,296,0.8224,1,0.8470,Khiem
1264,6,29,170,139,285,0.8384,1,0.6231,Unknown
1265,1,151,159,178,298,0.8263,1,0.8470,Khiem
1265,6,29,174,138,284,0.8344,1,0.6231,Unknown
1266,1,152,158,177,298,0.8278,1,0.8470,Khiem
1266,6,31,177,136,280,0.8362,1,0.6231,Unknown
1267,1,153,157,176,299,0.8188,1,0.8470,Khiem
1267,6,32,181,135,277,0.8335,1,0.6231,Unknown
1268,1,155,157,177,301,0.8116,1,0.8470,Khiem
1268,6,32,183,136,278,0.8394,1,0.6231,Unknown
1269,1,157,156,174,298,0.8052,1,0.8470,Khiem
